Fraction_of_nodes	Efficiency
0.665	0.0032484072366993043
0.666	0.0032679171900728736
0.667	0.0032876034382058428
0.668	0.0033074681115484762
0.669	0.0033275133728305883
0.67	0.003347741417650227
0.671	0.003368154475074924
0.672	0.0033701078327952297
0.673	0.0033907833409718875
0.674	0.003411649699993253
0.675	0.003274883552661326
0.676	0.0032408317453037063
0.677	0.0032609611350260894
0.678	0.0030929438008441886
0.679	0.003066843754635809
0.68	0.0030860716151664405
0.681	0.003105480870607739
0.682	0.0031250738098544755
0.683	0.0030783005611300924
0.684	0.0030978453265975855
0.685	0.0031175768254931113
0.686	0.003137497444186358
0.687	0.0031576096072901167
0.688	0.0031779157783980915
0.689	0.00319841846083937
0.69	0.0032191201984499806
0.691	0.0032400235763619936
0.692	0.003239979734861073
0.693	0.003207931743091734
0.694	0.003228967361079221
0.695	0.003207069928920661
0.696	0.0031006507605647773
0.697	0.003121184871561895
0.698	0.003119921925338748
0.699	0.0031407214048410057
0.7	0.0031617295747730528
0.701	0.003182949236348711
0.702	0.0032043832379402845
0.703	0.0031502010668677345
0.704	0.0030952108282616764
0.705	0.0031162666842362457
0.706	0.0031375381291798374
0.707	0.0028203749590911226
0.708	0.0028397589794285187
0.709	0.002859343524114233
0.71	0.002879131368571771
0.711	0.002824234268870948
0.712	0.002843915343915345
0.713	0.0028638028638028647
0.714	0.002823784402731772
0.715	0.002843670208384813
0.716	0.002745566449343885
